Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR
2018,Volcan Fire,12.0,C,NaN,,126,May,,Jan,4,33.12213,-116.58759,San Diego,37,CA,NaN
2018,Dark Fire,11.0,C,NaN,,187,Jul,,Jan,4,39.66492,-121.51772,Butte,4,CA,NaN
2018,Cornerstone Fire,11.0,C,NaN,,186,Jul,,Jan,4,37.19817,-119.80414,Madera,20,CA,NaN
2018,Grande Fire,11.0,C,NaN,,150,Jun,,Jan,4,33.47413,-117.31468,Riverside,33,CA,NaN
2018,Rock Fire,11.0,C,NaN,,83,Mar,,Jan,3,40.4635,-121.77419,Shasta,45,CA,NaN
2018,Bear Fire ,10.0,C,NaN,,316,Nov,,Jan,4,37.12857,-122.12036,Santa Cruz,44,CA,NaN
2018,Green Hill Fire,10.0,C,NaN,,312,Nov,,Jan,4,40.888785,-124.001849,Humboldt,12,CA,NaN
2018,Powellton Fire,10.0,C,NaN,,284,Oct,,Jan,4,39.93427,-121.54103,Butte,4,CA,NaN
2018,Keller Fire,10.0,C,NaN,,227,Aug,,Jan,4,33.627006,-117.171731,Riverside,33,CA,NaN
2018,Syar Fire,10.0,C,NaN,,217,Aug,,Jan,4,38.27229,-122.26389,Napa,28,CA,NaN
2018,Lott Fire,10.0,C,NaN,,194,Jul,,Jan,4,41.632373,-122.37985,Siskiyou,47,CA,NaN
2018,Building Fire,10.0,C,NaN,,183,Jul,,Jan,4,32.619855,-116.764733,San Diego,37,CA,NaN
2018,Llano Fire,10.0,C,NaN,,176,Jun,,Jan,4,39.6139,-121.954098,Butte,4,CA,NaN
2018,Creek Fire,10.0,C,NaN,,168,Jun,,Jan,4,35.05747,-120.39295,San Luis Obispo,40,CA,NaN
2018,Ranchita Fire,10.0,C,NaN,,166,Jun,,Jan,4,35.77017,-120.57833,Monterey,27,CA,NaN
2018,Pallet Fire,10.0,C,NaN,,152,Jun,,Jan,4,38.245151,-122.44408,Sonoma,49,CA,NaN
2018,Green Fire,10.0,C,NaN,,150,Jun,,Jan,4,32.75072,-116.92404,San Diego,37,CA,NaN
2018,Black Fire,10.0,C,NaN,,150,Jun,,Jan,4,39.80827,-122.3307,Tehama,52,CA,NaN
2018,Jardin Fire,10.0,C,NaN,,149,Jun,,Jan,4,33.45014,-117.22215,Riverside,33,CA,NaN
2018,70th Fire,10.0,C,NaN,,144,May,,Jan,4,33.53924,-116.10231,Riverside,33,CA,NaN
2018,Honey Flooding,0.0,A,NaN,,329,Nov,,Jan,4,39.71217,-121.77385,Butte,4,CA,NaN
2018,Grape Fire,0.0,A,NaN,,111,Apr,,Jan,3,40.70258,-123.55012,Humboldt,12,CA,NaN
2018,Montecito Flooding / Mudflows,0.0,A,NaN,,6,Jan,,Jan,3,0.0,0.0,Santa Barbara,"42,56",CA,NaN
2018,Montecito Flooding / Mudflows,0.0,A,NaN,,6,Jan,,Jan,3,0.0,0.0,Ventura,"42,56",CA,NaN
2019,Easy Fire,1806.0,F,NaN,,3,Oct,,Nov,306,34.282179,-118.803389,Ventura,56,CA,NaN
2019,Gaines Fire,1300.0,F,NaN,,,Aug,,,,37.536069,-120.177018,Mariposa,22,CA,NaN
2019,Sandalwood Fire,1011.0,F,NaN,,,Oct,,,,33.9925,-117.059167,Riverside,33,CA,NaN
2019,Rawson Fire,605.0,E,NaN,,1,Oct,,Oct,301,40.00171,-122.25421,Tehama,52,CA,NaN
2019,Hill Fire ,494.0,E,NaN,,3,Oct,,Nov,306,34.01778,-117.4625,Riverside,33,CA,NaN
2019,Foothills Fire,355.0,E,NaN,,,Nov,,,,38.838992,-121.325842,Placer,31,CA,NaN
2019,Cross Fire,289.0,D,NaN,,2,Oct,,Oct,284,35.79069,-120.73102,Monterey,"27,40",CA,NaN
2019,Cross Fire,289.0,D,NaN,,2,Oct,,Oct,284,35.79069,-120.73102,San Luis Obispo,"27,40",CA,NaN
2019,Valley Fire,149.0,D,NaN,,,Jul,,,,37.241427,-120.027731,Mariposa,22,CA,NaN
2019,Mud Fire ,137.0,D,NaN,,1,Oct,,Oct,292,36.319291,-120.460189,Fresno,10,CA,NaN
2019,3-2 Willow (Previously H-1 Fire),107.0,D,NaN,,,Aug,,,,40.900458,-121.320838,Lassen,18,CA,NaN
2019,Wolf Fire,75.0,C,NaN,,2,Oct,,Oct,285,33.8615,-116.897333,Riverside,33,CA,NaN
2019,Merrill Fire,40.0,C,NaN,,,Oct,,Oct,1,37.828267,-122.103867,Contra Costa,7,CA,NaN
2019,Miller Fire,37.0,C,NaN,,2,Oct,,Oct,300,33.259861,-117.027333,San Diego,37,CA,NaN
2019,Mines Fire,35.0,C,NaN,,3,Oct,,Oct,300,37.62782,-121.68598,Alameda,1,CA,NaN
2019,Rains Fire,35.0,C,NaN,,,Jul,,Jul,1,37.420988,-121.371276,Stanislaus,50,CA,NaN
2019,Horse Fire,30.0,C,NaN,,,Jul,,,,40.463936,-122.435492,Shasta,45,CA,NaN
2019,Whiskey Fire,27.0,C,NaN,,2,Jul,,Jul,201,38.115224,-120.78068,Calaveras,5,CA,NaN
2019,La Barisa Fire,26.0,C,NaN,,1,Aug,,Aug,216,34.202883,-116.4449,San Bernardino,36,CA,NaN
2019,Vista Fire,25.0,C,NaN,,1,Jul,,Jul,199,32.794768,-116.839743,San Diego,37,CA,NaN
2019,Chaparral Fire,22.0,C,NaN,,,Sep,,Sep,1,38.538467,-120.965105,El Dorado,9,CA,NaN
2019,Mid Fire,22.0,C,NaN,,,Jul,,Jul,1,37.093243,-121.586846,Alameda,1,CA,NaN
2019,Nustar Fire,15.0,C,NaN,,,Oct,,,,38.045866,-122.245186,Contra Costa,7,CA,NaN
2019,Sage Fire,12.0,C,NaN,,,Aug,,Aug,1,33.463991,-116.914799,Riverside,33,CA,NaN
2019,Wilson Fire,10.0,C,NaN,,,Oct,,,,39.613783,-123.458782,Mendocino,23,CA,NaN
2019,Deer Fire,10.0,C,NaN,,3,Sep,,Sep,249,37.178353,-122.07743,Santa Cruz,44,CA,NaN
2019,Kincade Fire,77758.0,G,NaN,,14,Oct,,Nov,310,38.792458,-122.780053,Sonoma,49,CA,NaN
2019,Walker Fire,54612.0,G,NaN,,,Sep,,,,40.061389,-120.680556,Plumas,32,CA,NaN
2019,Tucker Fire,14217.0,G,NaN,,14,Jul,,Aug,223,41.79591,-121.260305,Modoc,25,CA,NaN
2019,Taboose Fire,10296.0,G,NaN,,76,Sep,,Nov,325,37.034,-118.345,Inyo,14,CA,NaN
2019,Maria Fire ,9999.0,G,NaN,,6,Oct,,Nov,310,34.302212,-118.997115,Ventura,56,CA,NaN
2019,Red Bank Fire,8838.0,G,NaN,,8,Sep,,Sep,256,40.12,-122.64,Tehama,52,CA,NaN
2019,Saddle Ridge Fire,8799.0,G,NaN,,21,Oct,,Oct,304,34.32988,-118.48161,Los Angeles,19,CA,NaN
2019,Lone Fire,5737.0,G,NaN,,7,Sep,,Sep,256,41.748,-121.056,Modoc,25,CA,NaN
2019,Briceburg Fire,5563.0,G,NaN,,,Oct,,,,37.604638,-119.96606,Mariposa,22,CA,NaN
2019,South Fire,5332.0,G,NaN,,88,Sep,,Dec,336,40.109,-122.789,Tehama,52,CA,NaN
2019,Springs Fire,4840.0,F,NaN,,,Sep,,,,37.826,-118.872,Mono,26,CA,NaN
2019,Tick Fire,4615.0,F,NaN,,,Oct,,,,34.472778,-118.368056,Los Angeles,19,CA,NaN
2019,Caples Fire,3435.0,F,NaN,,,Oct,,,,38.724,-120.145,El Dorado,9,CA,NaN
2019,R-1 Fire,3380.0,F,NaN,,7,Aug,,Sep,247,40.593,-120.581,Lassen,18,CA,NaN
2019,Cave Fire (No Longer a CAL FIRE Incident),3126.0,F,NaN,,19,Nov,,Dec,348,34.5025,-119.785,Santa Barbara,42,CA,NaN
2019,Lonoak Fire,2546.0,F,NaN,,,Jun,,Jun,1,36.28426,-120.94771,Monterey,27,CA,NaN
2019,Ranch Fire,2534.0,F,NaN,,11,Nov,,Nov,318,40.036379,-122.637837,Tehama,52,CA,NaN
2019,Sand Fire,2512.0,F,NaN,,9,Jun,,Jun,168,38.88978,-122.23922,Yolo,57,CA,NaN
2019,Refuge Fire,2500.0,F,NaN,,2,May,,May,129,35.72057,-119.62762,Kern,15,CA,NaN
2019,Long Valley Fire ,2438.0,F,NaN,,3,Aug,,Aug,239,39.892222,-120.029722,Lassen,18,CA,NaN
2019,Rock Fire,2422.0,F,NaN,,1,Jun,,Jun,178,37.46577,-121.28312,Stanislaus,50,CA,NaN
2019,Cow Fire,1975.0,F,NaN,,76,Sep,,Nov,325,36.284,-118.228,Inyo,14,CA,NaN
2019,Tenaja,1926.0,F,NaN,,10,Sep,,Sep,257,33.528469,-117.273157,Riverside,33,CA,NaN
2019,Lime Fire,1872.0,F,NaN,,,Sep,,,,41.862237,-122.662258,Siskiyou,47,CA,NaN
2019,McMillan Fire,1764.0,F,NaN,,12,Jun,,Jun,175,35.66318,-120.41128,San Luis Obispo,40,CA,NaN
2019,West Butte Fire,1350.0,F,NaN,,9,Jun,,Jun,168,39.28926,-121.85906,Sutter,51,CA,NaN
2019,Boulder Fire,1127.0,F,NaN,,6,Jun,,Jun,162,35.343761,-119.913717,San Luis Obispo,40,CA,NaN
2019,W1 McDonald Fire,1020.0,F,NaN,,3,Aug,,Aug,223,40.943799,-120.275298,Lassen,18,CA,NaN
2019,Gillis Fire,974.0,E,NaN,,1,Jul,,Jul,190,35.63111111,-120.26916667,San Luis Obispo,40,CA,NaN
2019,Belmont Fire,835.0,E,NaN,,5,May,,Jun,154,35.30759,-119.96498,San Luis Obispo,40,CA,NaN
2019,Marsh Complex,757.0,E,NaN,,3,Aug,,Aug,218,37.908362,-121.872941,Contra Costa,7,CA,NaN
2019,Creek Fire,756.0,E,NaN,,,Aug,,,,36.40193,-119.030621,Tulare,54,CA,NaN
2019,Getty Fire ,745.0,E,NaN,,8,Oct,,Nov,309,34.098191,-118.478717,Los Angeles,19,CA,NaN
2019,Burris Fire,703.0,E,NaN,,7,Oct,,Nov,307,39.22431,-123.12887,Mendocino,23,CA,NaN
2019,Baseline Fire ,604.0,E,NaN,,,Sep,,,,38.751648,-121.432636,Placer,31,CA,NaN
2019,Mountain Fire,600.0,E,NaN,,4,Aug,,Aug,238,40.715556,-122.241944,Shasta,45,CA,NaN
2019,Stuhr Fire,600.0,E,NaN,,4,Jun,,Jun,162,37.25988,-121.09375,Stanislaus,50,CA,NaN
2019,American Fire,526.0,E,NaN,,1,Oct,,Oct,280,38.165873,-122.211671,Napa,28,CA,NaN
2019,Jerry Fire,525.0,E,NaN,,3,Jun,,Jun,175,33.919507,-117.103765,Riverside,33,CA,NaN
2019,Horseshoe Fire ,520.0,E,NaN,,,Sep,,,,33.4853,-117.043723,Riverside,33,CA,NaN
2019,Swedes Fire,496.0,E,NaN,,6,Sep,,Sep,256,39.45296,-121.412619,Butte,4,CA,NaN
2019,Caliente Fire,448.0,E,NaN,,2,Aug,,Aug,215,32.575556,-117.026667,San Diego,37,CA,NaN
2019,Mesa Fire ,448.0,E,NaN,,,Jul,,,,35.60989,-118.41204,Kern,15,CA,NaN
2019,Hunter Fire,423.0,E,NaN,,,Aug,,,,37.532028,-120.208019,Mariposa,22,CA,NaN
2019,Real Fire,420.0,E,NaN,,4,Oct,,Oct,294,34.484722,-120.190833,Santa Barbara,42,CA,NaN
2019,Broder Fire,381.0,E,NaN,,,Sep,,,,36.151,-118.185,Tulare,54,CA,NaN
2019,Reche Fire,350.0,E,NaN,,3,Oct,,Oct,286,33.975405,-117.207068,Riverside,33,CA,NaN
2019,46 Fire,328.0,E,NaN,,3,Oct,,Nov,307,33.985972,-117.414111,Riverside,33,CA,NaN
2019,Lake Fire,316.0,E,NaN,,,Jul,,,,35.908333,-120.984167,Monterey,27,CA,NaN
2019,Hwy Fire,300.0,E,NaN,,,Sep,,Sep,1,39.622137,-121.693472,Butte,4,CA,NaN
2019,Hollow Fire,283.0,D,NaN,,2,Jul,,Jul,186,37.63206,-121.538382,San Joaquin,39,CA,NaN
2019,Rams Horn Fire,280.0,D,NaN,,5,Sep,,Sep,255,41.150392,-122.634108,Trinity,53,CA,NaN
2019,Mill Fire,280.0,D,NaN,,13,Jul,,Aug,224,36.008889,-121.466944,Monterey,27,CA,NaN
2019,Snail Fire,279.0,D,NaN,,4,Sep,,Sep,248,34.71011,-119.3547,Ventura,56,CA,NaN
2019,Snowstorm Fire,263.0,D,NaN,,1,Jul,,Jul,187,40.679318,-120.392768,Lassen,18,CA,NaN
2019,R-6 Fire,260.0,D,NaN,,5,Sep,,Sep,254,44.734,-120.606,Lassen,18,CA,NaN
2019,Citrus Fire,257.0,D,NaN,,9,Jun,,Jun,162,36.18479,-118.99229,Tulare,54,CA,NaN
2019,Sycamore Fire,250.0,D,NaN,,1,Sep,,Sep,251,33.9369,-117.3063,Riverside,33,CA,NaN
2019,Henthorne Fire,244.0,D,NaN,,13,Sep,,Sep,261,40.062304,-123.222196,Trinity,53,CA,NaN
2019,Lake Fire,244.0,D,NaN,,,Jul,,,,37.524378,-120.296551,Mariposa,22,CA,NaN
2019,Harte Fire,240.0,D,NaN,,,Aug,,,,37.708743,-121.841879,Alameda,1,CA,NaN
2019,Kidder 2 Fire,227.0,D,NaN,,19,Sep,,Sep,269,41.4929742,-123.2129356,Siskiyou,47,CA,NaN
2019,Moose Fire,225.0,D,NaN,,5,Aug,,Aug,229,39.005262,-123.195306,Mendocino,23,CA,NaN
2019,Lopez Fire,220.0,D,NaN,,6,Sep,,Sep,270,35.214364,-120.455883,San Luis Obispo,40,CA,NaN
2019,Wolf Fire ,214.0,D,NaN,,1,Jun,,Jun,181,33.911,-116.980528,Riverside,33,CA,NaN
2019,Madera Fire ,213.0,D,NaN,,1,Jul,,Jul,197,37.016944,-119.934167,Madera,20,CA,NaN
2019,Merced Fire ,210.0,D,NaN,,3,Jun,,Jul,183,37.312877,-120.242411,Merced,24,CA,NaN
2019,Malech Fire,210.0,D,NaN,,2,Jun,,Jun,162,37.21638,-121.70768,Santa Clara,43,CA,NaN
2019,Tejon Fire,208.0,D,NaN,,,Jul,,,,34.9008333,-118.9183333,Kern,15,CA,NaN
2019,Lumgrey Fire,207.0,D,NaN,,7,Jun,,Jun,175,39.28926,-121.85906,Siskiyou,47,CA,NaN
2019,Milton Fire ,202.0,D,NaN,,1,Jul,,Jul,197,37.944751,-120.84372,Stanislaus,50,CA,NaN
2019,Hillside Fire,200.0,D,NaN,,5,Oct,,Nov,309,34.183,-117.285,San Bernardino,36,CA,NaN
2019,Cypress Complex,200.0,D,NaN,,1,Oct,,Oct,301,37.99136,-121.64118,Contra Costa,7,CA,NaN
2019,Olivas Fire,200.0,D,NaN,,1,Oct,,Oct,285,34.23955,-119.20187,Ventura,56,CA,NaN
2019,Dehesa Fire ,200.0,D,NaN,,,Sep,,,,32.787656,-116.806941,San Diego,37,CA,NaN
2019,McMurray Fire,200.0,D,NaN,,5,Sep,,Sep,257,34.630919,-120.187368,Santa Barbara,42,CA,NaN
2019,Doyle Fire,193.0,D,NaN,,2,Jul,,Jul,197,40.072739,-120.158273,Lassen,18,CA,NaN
2019,Stuhr Fire ,190.0,D,NaN,,,Sep,,,,37.32585,-121.110146,Stanislaus,50,CA,NaN
2019,Sargent Fire,190.0,D,NaN,,1,Jul,,Jul,191,35.95191,-120.8092,Monterey,27,CA,NaN
2019,Marshview Fire,183.0,D,NaN,,,Jul,,,,38.158333,-122.118889,Solano,48,CA,NaN
2019,Vulcan Fire,172.0,D,NaN,,5,May,,May,128,35.03855,-119.19454,Kern,15,CA,NaN
2019,Bautista Fire,167.0,D,NaN,,7,Sep,,Sep,265,33.635,-116.801111,Riverside,33,CA,NaN
2019,Antelope Fire,167.0,D,NaN,,1,Sep,,Sep,246,36.600167,-120.8405,San Benito,35,CA,NaN
2019,York Fire,161.0,D,NaN,,57,Apr,,Jun,175,35.81778,-120.09715,Kings,16,CA,NaN
2019,Cottage Fire,156.0,D,NaN,,2,Aug,,Aug,229,40.484329,-122.159393,Shasta,45,CA,NaN
2019,Five Fire,156.0,D,NaN,,2,Aug,,Aug,217,34.677864,-118.752395,Los Angeles,19,CA,NaN
2019,Star Fire,156.0,D,NaN,,,Jul,,,,33.997528,-117.769766,San Bernardino,36,CA,NaN
2019,Spruce Fire,155.0,D,NaN,,10,Jun,,Jun,162,36.28001,-119.10974,Tulare,54,CA,NaN
2019,Sky Fire ,150.0,D,NaN,,1,Oct,,Oct,301,38.03545,-122.2241,Contra Costa,7,CA,NaN
2019,Dehesa Fire,150.0,D,NaN,,,Jul,,,,32.767649,-116.796032,San Diego,37,CA,NaN
2019,Dyer Fire,148.0,D,NaN,,1,Jun,,Jun,178,38.73817,-121.39419,Placer,31,CA,NaN
2019,Old Water Fire,145.0,D,NaN,,,Oct,,,,34.183624,-117.274276,San Bernardino,36,CA,NaN
2019,Canyon Fire,144.0,D,NaN,,12,May,,Jun,162,37.45899,-121.22093,Santa Clara,43,CA,NaN
2019,Glencove Fire ,140.0,D,NaN,,1,Oct,,Oct,301,38.07205,-122.22463,Solano,48,CA,NaN
2019,Patterson Fire,139.0,D,NaN,,,Aug,,Aug,1,37.71734,-121.55867,Alameda,1,CA,NaN
2019,Horse Fire,131.0,D,NaN,,3,Aug,,Aug,239,40.562,-120.544,Lassen,18,CA,NaN
2019,South Fire ,131.0,D,NaN,,1,Jul,,Jul,196,34.366111,-118.96,Ventura,56,CA,NaN
2019,R-1 Fire,130.0,D,NaN,,,Aug,,,,40.886677,-120.336977,Lassen,18,CA,NaN
2019,Usal Fire,130.0,D,NaN,,,Jul,,,,39.831762,-123.846013,Mendocino,23,CA,NaN
2019,Shady Fire,130.0,D,NaN,,6,May,,May,144,33.650237,-116.172534,Riverside,33,CA,NaN
2019,Reservoir Fire,128.0,D,NaN,,3,Sep,,Sep,267,37.467744,-121.842751,Santa Clara,43,CA,NaN
2019,Goose 2 Fire,128.0,D,NaN,,3,Jul,,Jul,201,41.909,-120.306,Modoc,25,CA,NaN
2019,Hill Fire,121.0,D,NaN,,7,May,,Jun,156,36.66909,-119.3046,Fresno,10,CA,NaN
2019,Weisgarber Fire,120.0,D,NaN,,1,Jun,,Jun,172,33.39684,-117.29665,San Diego,37,CA,NaN
2019,Bitter Fire ,120.0,D,NaN,,1,Jun,,Jun,162,35.57376,-120.11738,San Luis Obispo,40,CA,NaN
2019,Woody Fire,115.0,D,NaN,,8,Apr,,May,128,35.65189,-118.92545,Kern,15,CA,NaN
2019,West Fire ,105.0,D,NaN,,,Aug,,,,34.675542,-118.342239,Los Angeles,19,CA,NaN
2019,Meadow Fire (Not a CAL FIRE incident),103.0,D,NaN,,,Aug,,Aug,1,41.43783,-120.23976,Modoc,25,CA,NaN
2019,Range Fire,100.0,D,NaN,,8,Jul,,Aug,217,34.665699,-119.94974,Santa Barbara,42,CA,NaN
2019,Border Fire,100.0,D,NaN,,3,Jul,,Jul,196,32.566389,-116.7525,San Diego,37,CA,NaN
2019,Kennedy Fire,98.0,C,NaN,,1,Sep,,Sep,265,33.900994,-117.170588,Riverside,33,CA,NaN
2019,Sawday Fire ,97.0,C,NaN,,3,Oct,,Oct,301,33.055124,-116.742508,San Diego,37,CA,NaN
2019,Orange fire,96.0,C,NaN,,,Jul,,Jul,1,33.8128372,-117.1228851,Riverside,33,CA,NaN
2019,Thompson Fire ,95.0,C,NaN,,,Jul,,,,35.004722,-120.435278,San Luis Obispo,40,CA,NaN
2019,Toro Fire ,94.0,C,NaN,,1,Aug,,Aug,218,33.740219,-117.333728,Riverside,33,CA,NaN
2019,Wendy Fire,91.0,C,NaN,,,Oct,,,,34.156389,-118.950833,Ventura,56,CA,NaN
2019,Bar Fire,91.0,C,NaN,,,Sep,,,,41.749667,-123.000833,Siskiyou,47,CA,NaN
2019,Whiskey Fire,90.0,C,NaN,,,Jul,,,,37.962557,-121.468074,San Joaquin,39,CA,NaN
2019,Trinity Fire,90.0,C,NaN,,,Jun,,Jun,1,40.41404,-122.66779,Shasta,45,CA,NaN
2019,Country Fire,85.0,C,NaN,,3,Sep,,Sep,249,38.898915,-120.946657,El Dorado,9,CA,NaN
2019,Browns Fire,84.0,C,NaN,,,Aug,,Aug,1,38.3525,-121.123611,Sacramento,34,CA,NaN
2019,Tulloch Fire,83.0,C,NaN,,1,Sep,,Sep,267,37.838333,-120.625556,Tuolumne,55,CA,NaN
2019,Tree Fire,83.0,C,NaN,,,Jul,,,,41.834366,-122.656569,Siskiyou,47,CA,NaN
2019,Timm Fire ,81.0,C,NaN,,,Aug,,Aug,1,38.455,-121.969167,Solano,48,CA,NaN
2019,Milpas Fire,81.0,C,NaN,,,Jul,,,,34.42386,-117.10318,San Bernardino,36,CA,NaN
2019,Meadow Fire,81.0,C,NaN,,1,Jul,,Jul,198,33.514658,-116.7884,Riverside,33,CA,NaN
2019,Nelson Fire ,80.0,C,NaN,,,Oct,,Oct,1,39.551423,-121.800538,Butte,4,CA,NaN
2019,Ivy Fire,80.0,C,NaN,,,Aug,,Aug,1,33.77777348,-117.487578,Riverside,33,CA,NaN
2019,Border 9 Fire,80.0,C,NaN,,1,Aug,,Aug,228,32.57394,-116.760465,San Diego,37,CA,NaN
2019,Sweigert Fire ,80.0,C,NaN,,,Jul,,,,37.433192,-121.807258,Santa Clara,43,CA,NaN
2019,Lincoln Fire,80.0,C,NaN,,5,Jul,,Jul,198,33.56938,-116.07896,Riverside,33,CA,NaN
2019,Scott Fire,80.0,C,NaN,,,Jun,,Jun,1,39.24678,-121.32399,Yuba,58,CA,NaN
2019,Scott Fire,80.0,C,NaN,,,Jun,,Jun,1,39.24678,-121.32399,Yuba,58,CA,NaN
2019,Eagle Fire,75.0,C,NaN,,1,Nov,,Nov,310,39.100408,-122.496548,Lake,17,CA,NaN
2019,Coyote Fire,74.0,C,NaN,,,Jul,,Jul,1,37.18904,-121.694968,Santa Clara,43,CA,NaN
2019,Levee Fire,70.0,C,NaN,,9,Jun,,Jun,168,39.15641,-121.56363,Yuba,58,CA,NaN
2019,Corning Fire ,68.0,C,NaN,,,Oct,,Oct,1,39.847708,-122.1604,Tehama,52,CA,NaN
2019,Muir Fire,67.0,C,NaN,,,Oct,,,,37.896231,-122.636471,Marin,21,CA,NaN
2019,Lynette Fire,67.0,C,NaN,,,Sep,,,,38.20177,-120.827386,Calaveras,5,CA,NaN
2019,Jolon Fire,66.0,C,NaN,,1,Sep,,Sep,245,35.906482,-120.992914,Monterey,27,CA,NaN
2019,Sugar Fire,65.0,C,NaN,,14,May,,May,144,39.11536,-120.76088,Placer,31,CA,NaN
2019,Canyon Fire,64.0,C,NaN,,,Jul,,,,38.481258,-122.143942,Napa,28,CA,NaN
2019,Elk Fire,63.0,C,NaN,,1,Oct,,Oct,276,41.70611111,-123.4375,Glenn,11,CA,NaN
2019,Paskenta Fire,63.0,C,NaN,,4,May,,May,144,39.98097,-122.30737,Tehama,52,CA,NaN
2019,Cabrillo Fire,62.0,C,NaN,,3,Oct,,Oct,300,37.166674,-122.361112,San Mateo,41,CA,NaN
2019,Bayliss Fire,60.0,C,NaN,,,Aug,,,,37.219717,-121.761974,Santa Clara,43,CA,NaN
2019,Forbestown Fire,58.0,C,NaN,,6,Sep,,Sep,255,39.470333,-121.412333,Butte,4,CA,NaN
2019,Sellers Fire,58.0,C,NaN,,,Aug,,,,37.968494,-121.678172,Contra Costa,7,CA,NaN
2019,Horse Fire,55.0,C,NaN,,3,Oct,,Oct,289,40.387772,-120.304341,Lassen,18,CA,NaN
2019,66 Fire,55.0,C,NaN,,26,May,,Jun,175,33.57039,-116.1466,Riverside,33,CA,NaN
2019,Oak Fire,53.0,C,NaN,,1,Sep,,Sep,251,38.955024,-122.833831,Lake,17,CA,NaN
2019,Ranch Fire,52.0,C,NaN,,,Oct,,,,35.189783,-120.1755,San Luis Obispo,40,CA,NaN
2019,Willow Fire,52.0,C,NaN,,,Sep,,Sep,1,32.87833333,-116.88,San Diego,37,CA,NaN
2019,Copper Fire,50.0,C,NaN,,,Oct,,,,32.564583,-116.834583,San Diego,37,CA,NaN
2019,Forest Fire,50.0,C,NaN,,1,Oct,,Oct,301,37.97911,-122.11092,Contra Costa,7,CA,NaN
2019,Prairie Fire ,50.0,C,NaN,,,Aug,,Aug,1,38.622058,-121.114095,Sacramento,34,CA,NaN
2019,Ink Fire,50.0,C,NaN,,9,Jun,,Jun,168,38.63047,-122.47282,Napa,28,CA,NaN
2019,Meridian Fire,50.0,C,NaN,,7,May,,May,128,39.85484,-121.905,Butte,4,CA,NaN
2019,Aborn Fire,47.0,C,NaN,,,Jul,,Jul,1,37.32555556,-121.76444444,Santa Clara,43,CA,NaN
2019,Springs Fire,47.0,C,NaN,,1,Jun,,Jun,162,35.89593,-118.94106,Tulare,54,CA,NaN
2019,Lower Fire,46.0,C,NaN,,1,Aug,,Aug,225,40.46968,-122.54364,Shasta,45,CA,NaN
2019,Paskenta Fire,46.0,C,NaN,,2,Jun,,Jun,175,39.97083,-122.48277,Tehama,52,CA,NaN
2019,Diversion Fire,45.0,C,NaN,,4,May,,Jun,154,33.69078,-114.57265,Riverside,33,CA,NaN
2019,Flood Fire ,44.0,C,NaN,,,Sep,,Sep,1,38.017138,-120.945044,San Joaquin,39,CA,NaN
2019,Ardo Fire,43.0,C,NaN,,5,Jun,,Jun,168,35.97059,-120.88241,Monterey,27,CA,NaN
2019,Palisades Fire,42.0,C,NaN,,10,Oct,,Oct,304,34.055768,-118.554091,Los Angeles,19,CA,NaN
2019,Plains Fire,42.0,C,NaN,,,Oct,,Oct,1,40.4988,-122.19911,Shasta,45,CA,NaN
2019,Far Fire,38.0,C,NaN,,,Jul,,,,39.06066,-121.35014,Yuba,58,CA,NaN
2019,Jamieson Fire,35.0,C,NaN,,,Aug,,,,37.034183,-121.45597,Santa Clara,43,CA,NaN
2019,Patterson Fire,35.0,C,NaN,,1,Aug,,Aug,228,38.652475,-120.826165,El Dorado,9,CA,NaN
2019,Community Fire,35.0,C,NaN,,,Jul,,,,41.838,-122.845,Siskiyou,47,CA,NaN
2019,Calaveras Fire ,35.0,C,NaN,,7,Jun,,Jun,168,37.44422,-121.84082,Santa Clara,43,CA,NaN
2019,Redwood Fire,34.0,C,NaN,,,Sep,,,,33.854597,-117.270144,Riverside,33,CA,NaN
2019,Yucca Fire,34.0,C,NaN,,1,Aug,,Aug,235,33.4506,-116.857817,Riverside,33,CA,NaN
2019,Heavy Range Fire,33.0,C,NaN,,,Aug,,Aug,1,39.171091,-121.423281,Yolo,57,CA,NaN
2019,Yokohl Fire,33.0,C,NaN,,1,Jun,,Jun,155,36.23012,-118.85712,Tulare,54,CA,NaN
2019,Bitter Fire,30.0,C,NaN,,,Oct,,Oct,1,35.709176,-120.312856,San Luis Obispo,40,CA,NaN
2019,Mare Fire,30.0,C,NaN,,,Sep,,,,38.07944444,-122.25611111,Solano,48,CA,NaN
2019,Gilbert Fire,30.0,C,NaN,,,Aug,,,,40.55924,-122.25409,Shasta,45,CA,NaN
2019,Ranch Fire,30.0,C,NaN,,1,Jul,,Jul,187,40.41741,-122.767256,Shasta,45,CA,NaN
2019,Mountain Fire,30.0,C,NaN,,3,Jun,,Jun,175,37.75427,-121.57382,Alameda,1,CA,NaN
2019,Girasol Fire,30.0,C,NaN,,1,Apr,,Apr,100,0.0,0.0,Riverside,33,CA,NaN
2019,Pilot Fire,30.0,C,NaN,,14,Jan,,Jan,15,40.61805556,-123.67555556,Humboldt,12,CA,NaN
2019,Point Fire ,29.0,C,NaN,,,Oct,,Oct,1,37.066483,-121.219163,Santa Clara,43,CA,NaN
